time,waist_roll_joint,waist_pitch_joint
8.798000,-0.119636,-0.174216
8.800000,-0.119476,-0.174189
8.802000,-0.119316,-0.174160
8.804000,-0.119156,-0.174131
8.806000,-0.118996,-0.174101
8.808000,-0.118835,-0.174070
8.810000,-0.118674,-0.174037
8.812000,-0.118513,-0.174003
8.814000,-0.118352,-0.173969
8.816000,-0.118191,-0.173933
8.818000,-0.118029,-0.173896
8.820000,-0.117868,-0.173858
8.822000,-0.117706,-0.173819
8.824000,-0.117544,-0.173779
8.826000,-0.117382,-0.173738
8.828000,-0.117219,-0.173695
8.830000,-0.117057,-0.173652
8.832000,-0.116894,-0.173607
8.834000,-0.116731,-0.173561
8.836000,-0.116568,-0.173515
8.838000,-0.116405,-0.173467
8.840000,-0.116241,-0.173418
8.842000,-0.116077,-0.173368
8.844000,-0.115913,-0.173317
8.846000,-0.115749,-0.173264
8.848000,-0.115585,-0.173211
8.850000,-0.115421,-0.173157
8.852000,-0.115256,-0.173101
8.854000,-0.115091,-0.173045
8.856000,-0.114926,-0.172987
8.858000,-0.114761,-0.172928
8.860000,-0.114596,-0.172868
8.862000,-0.114430,-0.172807
8.864000,-0.114265,-0.172745
8.866000,-0.114099,-0.172682
8.868000,-0.113933,-0.172618
8.870000,-0.113766,-0.172552
8.872000,-0.113600,-0.172486
8.874000,-0.113433,-0.172418
8.876000,-0.113267,-0.172350
8.878000,-0.113100,-0.172280
8.880000,-0.112933,-0.172209
8.882000,-0.112765,-0.172137
8.884000,-0.112598,-0.172064
8.886000,-0.112430,-0.171990
8.888000,-0.112262,-0.171915
8.890000,-0.112094,-0.171839
8.892000,-0.111926,-0.171762
8.894000,-0.111758,-0.171683
8.896000,-0.111589,-0.171604
8.898000,-0.111420,-0.171523
8.900000,-0.111251,-0.171441
8.902000,-0.111082,-0.171359
8.904000,-0.110913,-0.171275
8.906000,-0.110744,-0.171190
8.908000,-0.110574,-0.171104
8.910000,-0.110404,-0.171017
8.912000,-0.110234,-0.170929
8.914000,-0.110064,-0.170840
8.916000,-0.109894,-0.170749
8.918000,-0.109723,-0.170658
8.920000,-0.109553,-0.170565
8.922000,-0.109382,-0.170472
8.924000,-0.109211,-0.170377
8.926000,-0.109040,-0.170282
8.928000,-0.108868,-0.170185
8.930000,-0.108697,-0.170087
8.932000,-0.108525,-0.169988
8.934000,-0.108353,-0.169888
8.936000,-0.108181,-0.169787
8.938000,-0.108009,-0.169685
8.940000,-0.107837,-0.169582
8.942000,-0.107664,-0.169477
8.944000,-0.107492,-0.169372
8.946000,-0.107319,-0.169266
8.948000,-0.107146,-0.169158
8.950000,-0.106972,-0.169050
8.952000,-0.106799,-0.168940
8.954000,-0.106626,-0.168829
8.956000,-0.106452,-0.168718
8.958000,-0.106278,-0.168605
8.960000,-0.106104,-0.168491
8.962000,-0.105930,-0.168376
8.964000,-0.105755,-0.168260
8.966000,-0.105581,-0.168143
8.968000,-0.105406,-0.168025
8.970000,-0.105231,-0.167906
8.972000,-0.105056,-0.167785
8.974000,-0.104881,-0.167664
8.976000,-0.104705,-0.167542
8.978000,-0.104530,-0.167418
8.980000,-0.104354,-0.167294
8.982000,-0.104178,-0.167168
8.984000,-0.104002,-0.167041
8.986000,-0.103826,-0.166914
8.988000,-0.103650,-0.166785
8.990000,-0.103473,-0.166655
8.992000,-0.103296,-0.166524
8.994000,-0.103119,-0.166393
8.996000,-0.102942,-0.166260
8.998000,-0.102765,-0.166126
9.000000,-0.102588,-0.165991
9.002000,-0.102410,-0.165855
9.004000,-0.102233,-0.165717
9.006000,-0.102055,-0.165579
9.008000,-0.101877,-0.165440
9.010000,-0.101699,-0.165300
9.012000,-0.101520,-0.165159
9.014000,-0.101342,-0.165016
9.016000,-0.101163,-0.164873
9.018000,-0.100984,-0.164728
9.020000,-0.100805,-0.164583
9.022000,-0.100626,-0.164436
9.024000,-0.100447,-0.164289
9.026000,-0.100268,-0.164140
9.028000,-0.100088,-0.163991
9.030000,-0.099908,-0.163840
9.032000,-0.099728,-0.163688
9.034000,-0.099548,-0.163536
9.036000,-0.099368,-0.163382
9.038000,-0.099188,-0.163227
9.040000,-0.099007,-0.163071
9.042000,-0.098826,-0.162914
9.044000,-0.098646,-0.162756
9.046000,-0.098465,-0.162598
9.048000,-0.098283,-0.162438
9.050000,-0.098102,-0.162277
9.052000,-0.097921,-0.162115
9.054000,-0.097739,-0.161952
9.056000,-0.097557,-0.161788
9.058000,-0.097375,-0.161623
9.060000,-0.097193,-0.161456
9.062000,-0.097011,-0.161289
9.064000,-0.096828,-0.161121
9.066000,-0.096646,-0.160952
9.068000,-0.096463,-0.160782
9.070000,-0.096280,-0.160611
9.072000,-0.096097,-0.160439
9.074000,-0.095914,-0.160265
9.076000,-0.095731,-0.160091
9.078000,-0.095547,-0.159916
9.080000,-0.095364,-0.159740
9.082000,-0.095180,-0.159562
9.084000,-0.094996,-0.159384
9.086000,-0.094812,-0.159205
9.088000,-0.094628,-0.159025
9.090000,-0.094443,-0.158843
9.092000,-0.094259,-0.158661
9.094000,-0.094074,-0.158478
9.096000,-0.093889,-0.158294
9.098000,-0.093705,-0.158108
9.100000,-0.093519,-0.157922
9.102000,-0.093334,-0.157735
9.104000,-0.093149,-0.157547
9.106000,-0.092963,-0.157357
9.108000,-0.092778,-0.157167
9.110000,-0.092592,-0.156976
9.112000,-0.092406,-0.156784
9.114000,-0.092220,-0.156590
9.116000,-0.092033,-0.156396
9.118000,-0.091847,-0.156201
9.120000,-0.091660,-0.156005
9.122000,-0.091474,-0.155808
9.124000,-0.091287,-0.155609
9.126000,-0.091100,-0.155410
9.128000,-0.090913,-0.155210
9.130000,-0.090725,-0.155009
9.132000,-0.090538,-0.154807
9.134000,-0.090350,-0.154604
9.136000,-0.090163,-0.154400
9.138000,-0.089975,-0.154195
9.140000,-0.089787,-0.153989
9.142000,-0.089598,-0.153782
9.144000,-0.089410,-0.153574
9.146000,-0.089222,-0.153365
9.148000,-0.089033,-0.153155
9.150000,-0.088844,-0.152944
9.152000,-0.088656,-0.152733
9.154000,-0.088467,-0.152520
9.156000,-0.088278,-0.152306
9.158000,-0.088088,-0.152091
9.160000,-0.087899,-0.151876
9.162000,-0.087709,-0.151659
9.164000,-0.087520,-0.151442
9.166000,-0.087330,-0.151223
9.168000,-0.087140,-0.151004
9.170000,-0.086950,-0.150783
9.172000,-0.086759,-0.150562
9.174000,-0.086569,-0.150339
9.176000,-0.086379,-0.150116
9.178000,-0.086188,-0.149892
9.180000,-0.085997,-0.149667
9.182000,-0.085806,-0.149441
9.184000,-0.085615,-0.149213
9.186000,-0.085424,-0.148985
9.188000,-0.085233,-0.148756
9.190000,-0.085041,-0.148527
9.192000,-0.084850,-0.148296
9.194000,-0.084658,-0.148064
9.196000,-0.084466,-0.147831
9.198000,-0.084274,-0.147598
9.200000,-0.084082,-0.147363
9.202000,-0.083890,-0.147128
9.204000,-0.083697,-0.146891
9.206000,-0.083505,-0.146654
9.208000,-0.083312,-0.146415
9.210000,-0.083119,-0.146176
9.212000,-0.082926,-0.145936
9.214000,-0.082733,-0.145695
9.216000,-0.082540,-0.145453
9.218000,-0.082347,-0.145210
9.220000,-0.082153,-0.144966
9.222000,-0.081960,-0.144722
9.224000,-0.081766,-0.144476
9.226000,-0.081572,-0.144229
9.228000,-0.081378,-0.143982
9.230000,-0.081184,-0.143734
9.232000,-0.080990,-0.143484
9.234000,-0.080796,-0.143234
9.236000,-0.080601,-0.142983
9.238000,-0.080407,-0.142731
9.240000,-0.080212,-0.142478
9.242000,-0.080017,-0.142224
9.244000,-0.079822,-0.141970
9.246000,-0.079627,-0.141714
9.248000,-0.079432,-0.141457
9.250000,-0.079236,-0.141200
9.252000,-0.079041,-0.140942
9.254000,-0.078845,-0.140683
9.256000,-0.078649,-0.140423
9.258000,-0.078454,-0.140162
9.260000,-0.078258,-0.139900
9.262000,-0.078062,-0.139637
9.264000,-0.077865,-0.139374
9.266000,-0.077669,-0.139109
9.268000,-0.077472,-0.138844
9.270000,-0.077276,-0.138577
9.272000,-0.077079,-0.138310
9.274000,-0.076882,-0.138042
9.276000,-0.076685,-0.137774
9.278000,-0.076488,-0.137504
9.280000,-0.076291,-0.137233
9.282000,-0.076094,-0.136962
9.284000,-0.075896,-0.136689
9.286000,-0.075699,-0.136416
9.288000,-0.075501,-0.136142
9.290000,-0.075303,-0.135867
9.292000,-0.075105,-0.135592
9.294000,-0.074907,-0.135315
9.296000,-0.074709,-0.135037
9.298000,-0.074511,-0.134759
9.300000,-0.074313,-0.134480
9.302000,-0.074114,-0.134200
9.304000,-0.073915,-0.133919
9.306000,-0.073717,-0.133637
9.308000,-0.073518,-0.133355
9.310000,-0.073319,-0.133071
9.312000,-0.073120,-0.132787
9.314000,-0.072920,-0.132502
9.316000,-0.072721,-0.132216
9.318000,-0.072522,-0.131929
9.320000,-0.072322,-0.131642
9.322000,-0.072123,-0.131353
9.324000,-0.071923,-0.131064
9.326000,-0.071723,-0.130774
9.328000,-0.071523,-0.130483
9.330000,-0.071323,-0.130191
9.332000,-0.071122,-0.129899
9.334000,-0.070922,-0.129605
9.336000,-0.070722,-0.129311
9.338000,-0.070521,-0.129016
9.340000,-0.070320,-0.128720
9.342000,-0.070120,-0.128424
9.344000,-0.069919,-0.128126
9.346000,-0.069718,-0.127828
9.348000,-0.069517,-0.127529
9.350000,-0.069315,-0.127229
9.352000,-0.069114,-0.126928
9.354000,-0.068913,-0.126627
9.356000,-0.068711,-0.126325
9.358000,-0.068509,-0.126022
9.360000,-0.068308,-0.125718
9.362000,-0.068106,-0.125413
9.364000,-0.067904,-0.125108
9.366000,-0.067702,-0.124801
9.368000,-0.067499,-0.124494
9.370000,-0.067297,-0.124186
9.372000,-0.067095,-0.123878
9.374000,-0.066892,-0.123568
9.376000,-0.066690,-0.123258
9.378000,-0.066487,-0.122947
9.380000,-0.066284,-0.122636
9.382000,-0.066081,-0.122323
9.384000,-0.065878,-0.122010
9.386000,-0.065675,-0.121696
9.388000,-0.065472,-0.121381
9.390000,-0.065268,-0.121065
9.392000,-0.065065,-0.120749
9.394000,-0.064861,-0.120432
9.396000,-0.064657,-0.120114
9.398000,-0.064454,-0.119795
9.400000,-0.064250,-0.119476
9.402000,-0.064046,-0.119156
9.404000,-0.063842,-0.118835
9.406000,-0.063638,-0.118513
9.408000,-0.063433,-0.118191
9.410000,-0.063229,-0.117868
9.412000,-0.063025,-0.117544
9.414000,-0.062820,-0.117219
9.416000,-0.062615,-0.116894
9.418000,-0.062410,-0.116568
9.420000,-0.062206,-0.116241
9.422000,-0.062001,-0.115913
9.424000,-0.061796,-0.115585
9.426000,-0.061590,-0.115256
9.428000,-0.061385,-0.114926
9.430000,-0.061180,-0.114596
9.432000,-0.060974,-0.114265
9.434000,-0.060769,-0.113933
9.436000,-0.060563,-0.113600
9.438000,-0.060357,-0.113267
9.440000,-0.060152,-0.112933
9.442000,-0.059946,-0.112598
9.444000,-0.059740,-0.112262
9.446000,-0.059533,-0.111926
9.448000,-0.059327,-0.111589
9.450000,-0.059121,-0.111251
9.452000,-0.058915,-0.110913
9.454000,-0.058708,-0.110574
9.456000,-0.058501,-0.110234
9.458000,-0.058295,-0.109894
9.460000,-0.058088,-0.109553
9.462000,-0.057881,-0.109211
9.464000,-0.057674,-0.108868
9.466000,-0.057467,-0.108525
9.468000,-0.057260,-0.108181
9.470000,-0.057053,-0.107837
9.472000,-0.056845,-0.107492
9.474000,-0.056638,-0.107146
9.476000,-0.056430,-0.106799
9.478000,-0.056223,-0.106452
9.480000,-0.056015,-0.106104
9.482000,-0.055807,-0.105755
9.484000,-0.055600,-0.105406
9.486000,-0.055392,-0.105056
9.488000,-0.055184,-0.104705
9.490000,-0.054976,-0.104354
9.492000,-0.054767,-0.104002
9.494000,-0.054559,-0.103650
9.496000,-0.054351,-0.103296
9.498000,-0.054142,-0.102942
9.500000,-0.053934,-0.102588
9.502000,-0.053725,-0.102233
9.504000,-0.053516,-0.101877
9.506000,-0.053307,-0.101520
9.508000,-0.053099,-0.101163
9.510000,-0.052890,-0.100805
9.512000,-0.052681,-0.100447
9.514000,-0.052471,-0.100088
9.516000,-0.052262,-0.099728
9.518000,-0.052053,-0.099368
9.520000,-0.051844,-0.099007
9.522000,-0.051634,-0.098646
9.524000,-0.051425,-0.098283
9.526000,-0.051215,-0.097921
9.528000,-0.051005,-0.097557
9.530000,-0.050795,-0.097193
9.532000,-0.050586,-0.096828
9.534000,-0.050376,-0.096463
9.536000,-0.050166,-0.096097
9.538000,-0.049955,-0.095731
9.540000,-0.049745,-0.095364
9.542000,-0.049535,-0.094996
9.544000,-0.049325,-0.094628
9.546000,-0.049114,-0.094259
9.548000,-0.048904,-0.093889
9.550000,-0.048693,-0.093519
9.552000,-0.048482,-0.093149
9.554000,-0.048272,-0.092778
9.556000,-0.048061,-0.092406
9.558000,-0.047850,-0.092033
9.560000,-0.047639,-0.091660
9.562000,-0.047428,-0.091287
9.564000,-0.047217,-0.090913
9.566000,-0.047006,-0.090538
9.568000,-0.046795,-0.090163
9.570000,-0.046583,-0.089787
9.572000,-0.046372,-0.089410
9.574000,-0.046160,-0.089033
9.576000,-0.045949,-0.088656
9.578000,-0.045737,-0.088278
9.580000,-0.045525,-0.087899
9.582000,-0.045314,-0.087520
9.584000,-0.045102,-0.087140
9.586000,-0.044890,-0.086759
9.588000,-0.044678,-0.086379
9.590000,-0.044466,-0.085997
9.592000,-0.044254,-0.085615
9.594000,-0.044042,-0.085233
9.596000,-0.043829,-0.084850
9.598000,-0.043617,-0.084466
9.600000,-0.043405,-0.084082
9.602000,-0.043192,-0.083697
9.604000,-0.042980,-0.083312
9.606000,-0.042767,-0.082926
9.608000,-0.042554,-0.082540
9.610000,-0.042342,-0.082153
9.612000,-0.042129,-0.081766
9.614000,-0.041916,-0.081378
9.616000,-0.041703,-0.080990
9.618000,-0.041490,-0.080601
9.620000,-0.041277,-0.080212
9.622000,-0.041064,-0.079822
9.624000,-0.040851,-0.079432
9.626000,-0.040637,-0.079041
9.628000,-0.040424,-0.078649
9.630000,-0.040211,-0.078258
9.632000,-0.039997,-0.077865
9.634000,-0.039784,-0.077472
9.636000,-0.039570,-0.077079
9.638000,-0.039356,-0.076685
9.640000,-0.039143,-0.076291
9.642000,-0.038929,-0.075896
9.644000,-0.038715,-0.075501
9.646000,-0.038501,-0.075105
9.648000,-0.038287,-0.074709
9.650000,-0.038073,-0.074313
9.652000,-0.037859,-0.073915
9.654000,-0.037645,-0.073518
9.656000,-0.037431,-0.073120
9.658000,-0.037217,-0.072721
9.660000,-0.037002,-0.072322
9.662000,-0.036788,-0.071923
9.664000,-0.036573,-0.071523
9.666000,-0.036359,-0.071122
9.668000,-0.036144,-0.070722
9.670000,-0.035930,-0.070320
9.672000,-0.035715,-0.069919
9.674000,-0.035500,-0.069517
9.676000,-0.035286,-0.069114
9.678000,-0.035071,-0.068711
9.680000,-0.034856,-0.068308
9.682000,-0.034641,-0.067904
9.684000,-0.034426,-0.067499
9.686000,-0.034211,-0.067095
9.688000,-0.033996,-0.066690
9.690000,-0.033781,-0.066284
9.692000,-0.033566,-0.065878
9.694000,-0.033350,-0.065472
9.696000,-0.033135,-0.065065
9.698000,-0.032920,-0.064657
9.700000,-0.032704,-0.064250
9.702000,-0.032489,-0.063842
9.704000,-0.032273,-0.063433
9.706000,-0.032058,-0.063025
9.708000,-0.031842,-0.062615
9.710000,-0.031626,-0.062206
9.712000,-0.031411,-0.061796
9.714000,-0.031195,-0.061385
9.716000,-0.030979,-0.060974
9.718000,-0.030763,-0.060563
9.720000,-0.030547,-0.060152
9.722000,-0.030331,-0.059740
9.724000,-0.030115,-0.059327
9.726000,-0.029899,-0.058915
9.728000,-0.029683,-0.058501
9.730000,-0.029467,-0.058088
9.732000,-0.029251,-0.057674
9.734000,-0.029035,-0.057260
9.736000,-0.028818,-0.056845
9.738000,-0.028602,-0.056430
9.740000,-0.028386,-0.056015
9.742000,-0.028169,-0.055600
9.744000,-0.027953,-0.055184
9.746000,-0.027736,-0.054767
9.748000,-0.027520,-0.054351
9.750000,-0.027303,-0.053934
9.752000,-0.027086,-0.053516
9.754000,-0.026870,-0.053099
9.756000,-0.026653,-0.052681
9.758000,-0.026436,-0.052262
9.760000,-0.026219,-0.051844
9.762000,-0.026002,-0.051425
9.764000,-0.025786,-0.051005
9.766000,-0.025569,-0.050586
9.768000,-0.025352,-0.050166
9.770000,-0.025135,-0.049745
9.772000,-0.024918,-0.049325
9.774000,-0.024700,-0.048904
9.776000,-0.024483,-0.048482
9.778000,-0.024266,-0.048061
9.780000,-0.024049,-0.047639
9.782000,-0.023832,-0.047217
9.784000,-0.023614,-0.046795
9.786000,-0.023397,-0.046372
9.788000,-0.023180,-0.045949
9.790000,-0.022962,-0.045525
9.792000,-0.022745,-0.045102
9.794000,-0.022527,-0.044678
9.796000,-0.022310,-0.044254
9.798000,-0.022092,-0.043829
9.800000,-0.021875,-0.043405
9.802000,-0.021657,-0.042980
9.804000,-0.021440,-0.042554
9.806000,-0.021222,-0.042129
9.808000,-0.021004,-0.041703
9.810000,-0.020786,-0.041277
9.812000,-0.020569,-0.040851
9.814000,-0.020351,-0.040424
9.816000,-0.020133,-0.039997
9.818000,-0.019915,-0.039570
9.820000,-0.019697,-0.039143
9.822000,-0.019479,-0.038715
9.824000,-0.019261,-0.038287
9.826000,-0.019043,-0.037859
9.828000,-0.018825,-0.037431
9.830000,-0.018607,-0.037002
9.832000,-0.018389,-0.036573
9.834000,-0.018171,-0.036144
9.836000,-0.017953,-0.035715
9.838000,-0.017735,-0.035286
9.840000,-0.017516,-0.034856
9.842000,-0.017298,-0.034426
9.844000,-0.017080,-0.033996
9.846000,-0.016862,-0.033566
9.848000,-0.016643,-0.033135
9.850000,-0.016425,-0.032704
9.852000,-0.016207,-0.032273
9.854000,-0.015988,-0.031842
9.856000,-0.015770,-0.031411
9.858000,-0.015551,-0.030979
9.860000,-0.015333,-0.030547
9.862000,-0.015114,-0.030115
9.864000,-0.014896,-0.029683
9.866000,-0.014677,-0.029251
9.868000,-0.014459,-0.028818
9.870000,-0.014240,-0.028386
9.872000,-0.014022,-0.027953
9.874000,-0.013803,-0.027520
9.876000,-0.013584,-0.027086
9.878000,-0.013366,-0.026653
9.880000,-0.013147,-0.026219
9.882000,-0.012928,-0.025786
9.884000,-0.012710,-0.025352
9.886000,-0.012491,-0.024918
9.888000,-0.012272,-0.024483
9.890000,-0.012053,-0.024049
9.892000,-0.011834,-0.023614
9.894000,-0.011616,-0.023180
9.896000,-0.011397,-0.022745
9.898000,-0.011178,-0.022310
9.900000,-0.010959,-0.021875
9.902000,-0.010740,-0.021440
9.904000,-0.010521,-0.021004
9.906000,-0.010302,-0.020569
9.908000,-0.010083,-0.020133
9.910000,-0.009864,-0.019697
9.912000,-0.009645,-0.019261
9.914000,-0.009426,-0.018825
9.916000,-0.009207,-0.018389
9.918000,-0.008988,-0.017953
9.920000,-0.008769,-0.017516
9.922000,-0.008550,-0.017080
9.924000,-0.008331,-0.016643
9.926000,-0.008112,-0.016207
9.928000,-0.007893,-0.015770
9.930000,-0.007674,-0.015333
9.932000,-0.007455,-0.014896
9.934000,-0.007236,-0.014459
9.936000,-0.007016,-0.014022
9.938000,-0.006797,-0.013584
9.940000,-0.006578,-0.013147
9.942000,-0.006359,-0.012710
9.944000,-0.006140,-0.012272
9.946000,-0.005921,-0.011834
9.948000,-0.005701,-0.011397
9.950000,-0.005482,-0.010959
9.952000,-0.005263,-0.010521
9.954000,-0.005044,-0.010083
9.956000,-0.004825,-0.009645
9.958000,-0.004605,-0.009207
9.960000,-0.004386,-0.008769
9.962000,-0.004167,-0.008331
9.964000,-0.003948,-0.007893
9.966000,-0.003728,-0.007455
9.968000,-0.003509,-0.007016
9.970000,-0.003290,-0.006578
9.972000,-0.003070,-0.006140
9.974000,-0.002851,-0.005701
9.976000,-0.002632,-0.005263
9.978000,-0.002412,-0.004825
9.980000,-0.002193,-0.004386
9.982000,-0.001974,-0.003948
9.984000,-0.001755,-0.003509
9.986000,-0.001535,-0.003070
9.988000,-0.001316,-0.002632
9.990000,-0.001097,-0.002193
9.992000,-0.000877,-0.001755
9.994000,-0.000658,-0.001316
9.996000,-0.000439,-0.000877
9.998000,-0.000219,-0.000439
10.000000,-0.000000,-0.000000
